id,si,gu,dong,bunji,mainBun,subBun,apartmentName,size,floor,yearBuilt,address
824,서울특별시,동대문구,장안동,351-5,351,5,에메랄드(351-5),75.712,3,2016,장한로18길
825,서울특별시,동대문구,장안동,351-5,351,5,에메랄드(351-5),75.712,5,2016,장한로18길
826,서울특별시,동대문구,장안동,351-5,351,5,에메랄드(351-5),84.132,8,2016,장한로18길
827,서울특별시,동대문구,장안동,351-5,351,5,에메랄드(351-5),75.712,4,2016,장한로18길
828,서울특별시,동대문구,장안동,351-5,351,5,에메랄드(351-5),75.712,7,2016,장한로18길
829,서울특별시,동대문구,장안동,334-6,334,6,우성2차(334-6),84.67,8,2005,장한로26길
830,서울특별시,동대문구,장안동,562,562,0,우성3차(562),84.26,10,2005,장한로12길
831,서울특별시,동대문구,장안동,562,562,0,우성3차(562),84.26,2,2005,장한로12길
832,서울특별시,동대문구,장안동,562,562,0,우성3차(562),83.7,1,2005,장한로12길
833,서울특별시,동대문구,장안동,583,583,0,우성5차에비뉴,84.17,8,2013,천호대로85길
834,서울특별시,동대문구,장안동,342-21,342,21,월튼파크뷰(342-21),54.23,7,2016,장한로26나길
835,서울특별시,동대문구,장안동,572,572,0,은하수드림필,84.91,5,2006,천호대로89길
836,서울특별시,동대문구,장안동,572,572,0,은하수드림필,84.91,1,2006,천호대로89길
837,서울특별시,동대문구,장안동,572,572,0,은하수드림필,84.72,4,2006,천호대로89길
838,서울특별시,동대문구,장안동,572,572,0,은하수드림필,84.91,6,2006,천호대로89길
839,서울특별시,동대문구,장안동,572,572,0,은하수드림필,84.98,7,2006,천호대로89길
840,서울특별시,동대문구,장안동,410-13,410,13,이한센토빌(410-13),84.65,3,2004,한천로4길
841,서울특별시,동대문구,장안동,410-13,410,13,이한센토빌(410-13),70.25,4,2004,한천로4길
842,서울특별시,동대문구,장안동,581,581,0,일성트루엘,84.9216,4,2012,천호대로83길
843,서울특별시,동대문구,장안동,581,581,0,일성트루엘,84.9216,3,2012,천호대로83길
844,서울특별시,동대문구,장안동,581,581,0,일성트루엘,59.9819,4,2012,천호대로83길
845,서울특별시,동대문구,장안동,581,581,0,일성트루엘,59.9819,2,2012,천호대로83길
846,서울특별시,동대문구,장안동,581,581,0,일성트루엘,84.9924,6,2012,천호대로83길
847,서울특별시,동대문구,장안동,372-5,372,5,장안뉴시티,17.63,11,2012,장한로
848,서울특별시,동대문구,장안동,372-5,372,5,장안뉴시티,17.63,10,2012,장한로
849,서울특별시,동대문구,장안동,372-5,372,5,장안뉴시티,17.63,9,2012,장한로
850,서울특별시,동대문구,장안동,372-5,372,5,장안뉴시티,17.63,10,2012,장한로
851,서울특별시,동대문구,장안동,372-5,372,5,장안뉴시티,17.53,8,2012,장한로
852,서울특별시,동대문구,장안동,568,568,0,장안동신일해피트리,84.97,2,2005,장한로5길
853,서울특별시,동대문구,장안동,568,568,0,장안동신일해피트리,84.94,1,2005,장한로5길
854,서울특별시,동대문구,장안동,463-10,463,10,장안동우성4차,84.81,7,2008,천호대로85길
855,서울특별시,동대문구,장안동,463-10,463,10,장안동우성4차,84.81,9,2008,천호대로85길
856,서울특별시,동대문구,장안동,418-4,418,4,장안예원(418-4),32.38,3,2002,한천로6길
857,서울특별시,동대문구,장안동,580,580,0,장안위더스빌,107.97,15,2011,한천로
858,서울특별시,동대문구,장안동,580,580,0,장안위더스빌,106.88,5,2011,한천로
859,서울특별시,동대문구,장안동,580,580,0,장안위더스빌,107.97,2,2011,한천로
860,서울특별시,동대문구,장안동,580,580,0,장안위더스빌,84.99,8,2011,한천로
861,서울특별시,동대문구,장안동,580,580,0,장안위더스빌,106.88,6,2011,한천로
862,서울특별시,동대문구,장안동,580,580,0,장안위더스빌,107.97,7,2011,한천로
863,서울특별시,동대문구,장안동,580,580,0,장안위더스빌,84.89,5,2011,한천로
864,서울특별시,동대문구,장안동,306-8,306,8,장안트윈A(306-8),84.34,4,2009,장한로27가길
865,서울특별시,동대문구,장안동,306-13,306,13,장안트윈B(306-13),84.34,6,2003,장한로27가길
866,서울특별시,동대문구,장안동,575,575,0,장안평2차월드메르디앙,84.85,13,2007,천호대로97길
867,서울특별시,동대문구,장안동,575,575,0,장안평2차월드메르디앙,84.5,10,2007,천호대로97길
868,서울특별시,동대문구,장안동,575,575,0,장안평2차월드메르디앙,84.85,4,2007,천호대로97길
869,서울특별시,동대문구,장안동,575,575,0,장안평2차월드메르디앙,84.85,10,2007,천호대로97길
870,서울특별시,동대문구,장안동,575,575,0,장안평2차월드메르디앙,84.85,8,2007,천호대로97길
871,서울특별시,동대문구,장안동,575,575,0,장안평2차월드메르디앙,80.37,2,2007,천호대로97길
872,서울특별시,동대문구,장안동,575,575,0,장안평2차월드메르디앙,84.94,6,2007,천호대로97길
873,서울특별시,동대문구,장안동,575,575,0,장안평2차월드메르디앙,84.5,4,2007,천호대로97길
874,서울특별시,동대문구,장안동,575,575,0,장안평2차월드메르디앙,84.85,12,2007,천호대로97길
875,서울특별시,동대문구,장안동,466-5,466,5,장안푸르미에,12.58,9,2013,천호대로97길
876,서울특별시,동대문구,장안동,466-5,466,5,장안푸르미에,12.9463,2,2013,천호대로97길
877,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),84.87,15,2003,장안벚꽃로
878,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),84.87,3,2003,장안벚꽃로
879,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),84.78,11,2003,장안벚꽃로
880,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),84.87,6,2003,장안벚꽃로
881,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),59.54,16,2003,장안벚꽃로
882,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),112.78,26,2003,장안벚꽃로
883,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),84.87,7,2003,장안벚꽃로
884,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),84.87,8,2003,장안벚꽃로
885,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),112.78,4,2003,장안벚꽃로
886,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),59.54,3,2003,장안벚꽃로
887,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),133.72,4,2003,장안벚꽃로
888,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),58.42,9,2003,장안벚꽃로
889,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),84.87,2,2003,장안벚꽃로
890,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),112.78,7,2003,장안벚꽃로
891,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),112.78,2,2003,장안벚꽃로
892,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),84.87,5,2003,장안벚꽃로
893,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),84.87,25,2003,장안벚꽃로
894,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),84.87,4,2003,장안벚꽃로
895,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),84.87,5,2003,장안벚꽃로
896,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),84.87,14,2003,장안벚꽃로
897,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),58.42,20,2003,장한로18길
898,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),59.54,13,2003,장안벚꽃로
899,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),112.78,8,2003,장안벚꽃로
900,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),58.42,17,2003,장한로18길
901,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),112.78,12,2003,장안벚꽃로
902,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),84.87,1,2003,장안벚꽃로
903,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),59.61,7,2003,장안벚꽃로
904,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),84.87,12,2003,장안벚꽃로
905,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),84.87,6,2003,장안벚꽃로
906,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),84.87,21,2003,장안벚꽃로
907,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),84.87,15,2003,장안벚꽃로
908,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),84.87,23,2003,장안벚꽃로
909,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),59.54,21,2003,장안벚꽃로
910,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),112.78,5,2003,장안벚꽃로
911,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),84.87,14,2003,장안벚꽃로
912,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),84.87,13,2003,장안벚꽃로
913,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),84.87,8,2003,장안벚꽃로
914,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),112.78,1,2003,장안벚꽃로
915,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),84.87,9,2003,장안벚꽃로
916,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),84.87,11,2003,장안벚꽃로
917,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),112.78,1,2003,장안벚꽃로
918,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),59.61,3,2003,장한로18길
919,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),84.87,11,2003,장안벚꽃로
920,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),112.78,3,2003,장안벚꽃로
921,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),112.78,2,2003,장안벚꽃로
922,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),84.87,25,2003,장안벚꽃로
923,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),59.54,6,2003,장안벚꽃로
924,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),112.78,23,2003,장안벚꽃로
925,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),58.42,20,2003,장안벚꽃로
926,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),58.42,14,2003,장안벚꽃로
927,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),84.78,10,2003,장안벚꽃로
928,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),133.72,20,2003,장안벚꽃로
929,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),112.78,21,2003,장안벚꽃로
930,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),84.87,7,2003,장안벚꽃로
931,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),133.72,5,2003,장안벚꽃로
932,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),59.54,19,2003,장안벚꽃로
933,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),58.42,17,2003,장안벚꽃로
934,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),84.87,10,2003,장안벚꽃로
935,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),59.54,18,2003,장안벚꽃로
936,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),84.87,1,2003,장안벚꽃로
937,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),112.78,21,2003,장안벚꽃로
938,서울특별시,동대문구,장안동,336,336,0,장안현대홈타운(336),84.87,11,2003,장안벚꽃로
939,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,114.958,6,2007,장안벚꽃로1길
940,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,59.885,20,2007,장안벚꽃로1길
941,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,133.275,19,2007,장안벚꽃로1길
942,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,84.897,20,2007,장안벚꽃로1길
943,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,59.885,2,2007,장안벚꽃로1길
944,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,133.275,1,2007,장안벚꽃로1길
945,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,59.885,17,2007,장안벚꽃로1길
946,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,84.789,18,2007,장안벚꽃로1길
947,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,114.958,7,2007,장안벚꽃로1길
948,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,59.885,4,2007,장안벚꽃로1길
949,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,84.568,22,2007,장안벚꽃로1길
950,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,84.854,17,2007,장안벚꽃로1길
951,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,84.568,17,2007,장안벚꽃로1길
952,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,59.885,15,2007,장안벚꽃로1길
953,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,114.958,23,2007,장안벚꽃로1길
954,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,84.789,11,2007,장안벚꽃로1길
955,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,84.897,9,2007,장안벚꽃로1길
956,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,114.958,19,2007,장안벚꽃로1길
957,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,84.897,10,2007,장안벚꽃로1길
958,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,59.885,19,2007,장안벚꽃로1길
959,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,84.568,9,2007,장안벚꽃로1길
960,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,133.275,18,2007,장안벚꽃로1길
961,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,84.789,8,2007,장안벚꽃로1길
962,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,59.885,7,2007,장안벚꽃로1길
963,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,114.958,22,2007,장안벚꽃로1길
964,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,114.958,17,2007,장안벚꽃로1길
965,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,59.539,2,2007,장안벚꽃로1길
966,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,84.789,3,2007,장안벚꽃로1길
967,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,114.958,24,2007,장안벚꽃로1길
968,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,114.958,2,2007,장안벚꽃로1길
969,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,59.885,13,2007,장안벚꽃로1길
970,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,84.789,14,2007,장안벚꽃로1길
971,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,59.928,4,2007,장안벚꽃로1길
972,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,59.928,11,2007,장안벚꽃로1길
973,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,59.885,1,2007,장안벚꽃로1길
974,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,133.275,19,2007,장안벚꽃로1길
975,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,114.958,11,2007,장안벚꽃로1길
976,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,84.897,22,2007,장안벚꽃로1길
977,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,133.275,9,2007,장안벚꽃로1길
978,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,59.928,9,2007,장안벚꽃로1길
979,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,84.568,14,2007,장안벚꽃로1길
980,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,59.539,23,2007,장안벚꽃로1길
981,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,133.275,12,2007,장안벚꽃로1길
982,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,84.789,15,2007,장안벚꽃로1길
983,서울특별시,동대문구,장안동,329-2,329,2,장안힐스테이트,59.928,2,2007,장안벚꽃로1길
984,서울특별시,동대문구,장안동,573,573,0,장한평월드메르디앙,84.95,4,2006,천호대로93길
985,서울특별시,동대문구,장안동,573,573,0,장한평월드메르디앙,84.95,3,2006,천호대로93길
986,서울특별시,동대문구,장안동,573,573,0,장한평월드메르디앙,84.95,13,2006,천호대로93길
987,서울특별시,동대문구,장안동,573,573,0,장한평월드메르디앙,84.95,5,2006,천호대로93길
988,서울특별시,동대문구,장안동,573,573,0,장한평월드메르디앙,84.95,7,2006,천호대로93길
989,서울특별시,동대문구,장안동,332-2,332,2,정은101동(332-2),81.72,3,1999,장한로28길
990,서울특별시,동대문구,장안동,327,327,0,정은스카이빌101동,83.52,9,2004,답십리로69길
991,서울특별시,동대문구,장안동,327,327,0,정은스카이빌101동,81.17,5,2004,답십리로69길
992,서울특별시,동대문구,장안동,347-8,347,8,정은스카이빌201동,84.38,1,2006,장한로18길
993,서울특별시,동대문구,장안동,347-8,347,8,정은스카이빌201동,84.6,1,2006,장한로18길
994,서울특별시,동대문구,장안동,339-7,339,7,제이슨(339-7),84.66,2,2004,장한로22길
995,서울특별시,동대문구,장안동,350-5,350,5,제이슨현대리노빌103동,103.11,6,2004,장한로26다길
996,서울특별시,동대문구,장안동,372-8,372,8,청명에버아트3차,52.96,15,2017,장한로23길
997,서울특별시,동대문구,장안동,400-1,400,1,청솔브레싱(A동)(400-1),69.66,5,2004,천호대로77다길
998,서울특별시,동대문구,장안동,372-16,372,16,청솔아파트B동,53.95,7,2015,장한로23길
999,서울특별시,동대문구,장안동,570,570,0,청원파크빌,52.36,7,2006,한천로14길
1000,서울특별시,동대문구,장안동,382-5,382,5,태솔아파트1차,59.77,13,2016,장한로21길
1001,서울특별시,동대문구,장안동,382-5,382,5,태솔아파트1차,58.71,12,2016,장한로21길
1002,서울특별시,동대문구,장안동,382-5,382,5,태솔아파트1차,58.71,12,2016,장한로21길
1003,서울특별시,동대문구,장안동,346-2,346,2,태솔아파트2차,58.2,6,2016,장한로26가길
1004,서울특별시,동대문구,장안동,346-2,346,2,태솔아파트2차,58.62,7,2016,장한로26가길
1005,서울특별시,동대문구,장안동,312-8,312,8,태솔에버빌,49.65,3,2013,장한로28가길
1006,서울특별시,동대문구,장안동,312-8,312,8,태솔에버빌,49.88,3,2013,장한로28가길
1007,서울특별시,동대문구,장안동,312-8,312,8,태솔에버빌,49.65,6,2013,장한로28가길
1008,서울특별시,동대문구,장안동,383-11,383,11,태솔에버빌3차,57.65,5,2015,장한로23길
1009,서울특별시,동대문구,장안동,383-11,383,11,태솔에버빌3차,57.65,6,2015,장한로23길
1010,서울특별시,동대문구,장안동,383-11,383,11,태솔에버빌3차,59.94,9,2015,장한로23길
1011,서울특별시,동대문구,장안동,367-4,367,4,태솔타운,51.64,9,2014,장한로26가길
1012,서울특별시,동대문구,장안동,367-4,367,4,태솔타운,55.17,8,2014,장한로26가길
1013,서울특별시,동대문구,장안동,364-9,364,9,태솔타워,45.81,9,2012,장한로26가길
1014,서울특별시,동대문구,장안동,364-9,364,9,태솔타워,45.81,5,2012,장한로26가길
1015,서울특별시,동대문구,장안동,364-9,364,9,태솔타워,39.24,9,2012,장한로26가길
1016,서울특별시,동대문구,장안동,364-9,364,9,태솔타워,45.81,7,2012,장한로26가길
1017,서울특별시,동대문구,장안동,381-3,381,3,한강훼미리,83.43,9,2009,한천로24길
1018,서울특별시,동대문구,장안동,555-1,555,1,한신(555-1),84.9,12,1996,사가정로
1019,서울특별시,동대문구,장안동,555-1,555,1,한신(555-1),84.4,2,1996,사가정로
1020,서울특별시,동대문구,장안동,555-1,555,1,한신(555-1),84.9,9,1996,사가정로
1021,서울특별시,동대문구,장안동,555-1,555,1,한신(555-1),84.9,2,1996,사가정로
1022,서울특별시,동대문구,장안동,555-1,555,1,한신(555-1),84.9,6,1996,사가정로
1023,서울특별시,동대문구,장안동,555-1,555,1,한신(555-1),84.9,14,1996,사가정로
1024,서울특별시,동대문구,장안동,555-1,555,1,한신(555-1),84.4,18,1996,사가정로
1025,서울특별시,동대문구,장안동,555-1,555,1,한신(555-1),84.9,16,1996,사가정로
1026,서울특별시,동대문구,장안동,555-1,555,1,한신(555-1),84.9,3,1996,사가정로
1027,서울특별시,동대문구,장안동,555-1,555,1,한신(555-1),84.9,16,1996,사가정로
1028,서울특별시,동대문구,장안동,Jan-95,95,1,현대(95-1),95.44,7,1984,한천로
1029,서울특별시,동대문구,장안동,Jan-95,95,1,현대(95-1),95.45,7,1984,한천로
1030,서울특별시,동대문구,장안동,Jan-95,95,1,현대(95-1),95.45,8,1984,한천로
1031,서울특별시,동대문구,장안동,Jan-95,95,1,현대(95-1),95.39,7,1984,한천로
1032,서울특별시,동대문구,장안동,Jan-95,95,1,현대(95-1),95.45,4,1984,한천로
1033,서울특별시,동대문구,장안동,Jan-95,95,1,현대(95-1),95.39,6,1984,한천로
1034,서울특별시,동대문구,장안동,Jan-95,95,1,현대(95-1),95.44,8,1984,한천로
1035,서울특별시,동대문구,장안동,Jan-95,95,1,현대(95-1),95.45,3,1984,한천로
1036,서울특별시,동대문구,장안동,Jan-95,95,1,현대(95-1),95.44,9,1984,한천로
1037,서울특별시,동대문구,장안동,Jan-95,95,1,현대(95-1),95.44,7,1984,한천로
1038,서울특별시,동대문구,장안동,Jan-95,95,1,현대(95-1),95.39,2,1984,한천로
1039,서울특별시,동대문구,장안동,Jan-95,95,1,현대(95-1),95.4,11,1984,한천로
1040,서울특별시,동대문구,장안동,Jan-95,95,1,현대(95-1),95.39,6,1984,한천로
1041,서울특별시,동대문구,장안동,Jan-95,95,1,현대(95-1),95.39,7,1984,한천로
1042,서울특별시,동대문구,장안동,Jan-95,95,1,현대(95-1),95.45,8,1984,한천로
1043,서울특별시,동대문구,장안동,Jan-95,95,1,현대(95-1),95.45,3,1984,한천로
1044,서울특별시,동대문구,장안동,373-3,373,3,현대썬앤빌601,18.35,4,2015,장한로
1045,서울특별시,동대문구,장안동,373-3,373,3,현대썬앤빌601,18.35,19,2015,장한로
1046,서울특별시,동대문구,장안동,373-3,373,3,현대썬앤빌601,18.35,11,2015,장한로
1047,서울특별시,동대문구,장안동,373-3,373,3,현대썬앤빌601,18.35,19,2015,장한로
1048,서울특별시,동대문구,장안동,569,569,0,현대홈타운2차,96.22,3,2005,장한로26다길
1049,서울특별시,동대문구,장안동,569,569,0,현대홈타운2차,84.97,7,2005,장한로26다길
1050,서울특별시,동대문구,장안동,569,569,0,현대홈타운2차,84.97,2,2005,장한로26다길
1051,서울특별시,동대문구,장안동,569,569,0,현대홈타운2차,84.97,2,2005,장한로26다길
1052,서울특별시,동대문구,장안동,569,569,0,현대홈타운2차,84.97,4,2005,장한로26다길
1053,서울특별시,동대문구,장안동,569,569,0,현대홈타운2차,84.97,10,2005,장한로26다길
1054,서울특별시,동대문구,장안동,571,571,0,현대홈타운3차,84.3,3,2006,장한로28가길
1055,서울특별시,동대문구,장안동,571,571,0,현대홈타운3차,71.27,10,2006,장한로28가길
1056,서울특별시,동대문구,장안동,571,571,0,현대홈타운3차,84.3,3,2006,장한로28가길
1057,서울특별시,동대문구,장안동,571,571,0,현대홈타운3차,84.3,2,2006,장한로28가길
1058,서울특별시,동대문구,장안동,450-4,450,4,형인허브빌(450-4),84.68,4,2005,장한로6길
1059,서울특별시,동대문구,장안동,450-4,450,4,형인허브빌(450-4),84.68,5,2005,장한로6길
1060,서울특별시,동대문구,장안동,417-3,417,3,형인허브빌101동(417-3),100.83,9,2004,천호대로83길
1061,서울특별시,동대문구,장안동,417-11,417,11,형인허브빌102동(417-11),78.81,7,2004,천호대로81길
1062,서울특별시,동대문구,장안동,417-11,417,11,형인허브빌102동(417-11),78.81,5,2004,천호대로81길
1063,서울특별시,동대문구,장안동,566,566,0,형인허브빌2차(566),84.19,1,2005,천호대로89길
1064,서울특별시,동대문구,장안동,566,566,0,형인허브빌2차(566),83.65,10,2005,천호대로89길
1065,서울특별시,동대문구,장안동,566,566,0,형인허브빌2차(566),84.19,5,2005,천호대로89길
1066,서울특별시,동대문구,장안동,566,566,0,형인허브빌2차(566),84.94,5,2005,천호대로89길
1067,서울특별시,동대문구,장안동,566,566,0,형인허브빌2차(566),83.65,3,2005,천호대로89길
1068,서울특별시,동대문구,장안동,566,566,0,형인허브빌2차(566),83.65,2,2005,천호대로89길
1069,서울특별시,동대문구,장안동,566,566,0,형인허브빌2차(566),83.65,5,2005,천호대로89길
1070,서울특별시,동대문구,장안동,561,561,0,형인허브빌3차(561),84.86,11,2005,장한로12길
1071,서울특별시,동대문구,장안동,582,582,0,홍해오크펠리스 3차,84.47,6,2012,장한로8길
1072,서울특별시,동대문구,장안동,311-6,311,6,화성(311-6),84.62,7,2003,장한로28가길
1073,서울특별시,동대문구,장안동,401-1,401,1,화성(401-1),81.58,3,1999,천호대로77길
1074,서울특별시,동대문구,장안동,576,576,0,흥해오크팰리스(576-0),84.92,5,2007,장한로10길
1075,서울특별시,동대문구,장안동,576,576,0,흥해오크팰리스(576-0),84.62,6,2007,장한로10길
1076,서울특별시,동대문구,전농동,645-2,645,2,동아,57.9,19,1997,서울시립대로
1077,서울특별시,동대문구,전농동,645-2,645,2,동아,83.01,21,1997,서울시립대로
1078,서울특별시,동대문구,전농동,645-2,645,2,동아,57.9,16,1997,서울시립대로
1079,서울특별시,동대문구,전농동,645-2,645,2,동아,114.81,12,1997,서울시립대로
1080,서울특별시,동대문구,전농동,645-2,645,2,동아,70.03,1,1997,서울시립대로
1081,서울특별시,동대문구,전농동,645-2,645,2,동아,57.9,8,1997,서울시립대로
1082,서울특별시,동대문구,전농동,645-2,645,2,동아,57.9,12,1997,서울시립대로
1083,서울특별시,동대문구,전농동,645-2,645,2,동아,57.9,12,1997,서울시립대로
1084,서울특별시,동대문구,전농동,645-2,645,2,동아,57.9,21,1997,서울시립대로
1085,서울특별시,동대문구,전농동,645-2,645,2,동아,83.01,9,1997,서울시립대로
1086,서울특별시,동대문구,전농동,645-2,645,2,동아,57.9,21,1997,서울시립대로
1087,서울특별시,동대문구,전농동,645-2,645,2,동아,83.01,19,1997,서울시립대로
1088,서울특별시,동대문구,전농동,645-2,645,2,동아,57.9,20,1997,서울시립대로
1089,서울특별시,동대문구,전농동,690,690,0,래미안 크레시티,121.95,3,2014,사가정로
1090,서울특별시,동대문구,전농동,690,690,0,래미안 크레시티,59.99,9,2014,사가정로
1091,서울특별시,동대문구,전농동,690,690,0,래미안 크레시티,59.99,15,2014,사가정로
1092,서울특별시,동대문구,전농동,690,690,0,래미안 크레시티,59.99,7,2014,사가정로
1093,서울특별시,동대문구,전농동,690,690,0,래미안 크레시티,84.98,17,2014,사가정로
1094,서울특별시,동대문구,전농동,690,690,0,래미안 크레시티,84.96,11,2014,사가정로
1095,서울특별시,동대문구,전농동,690,690,0,래미안 크레시티,59.99,10,2014,사가정로
1096,서울특별시,동대문구,전농동,690,690,0,래미안 크레시티,84.96,4,2014,사가정로
1097,서울특별시,동대문구,전농동,690,690,0,래미안 크레시티,121.93,17,2014,사가정로
1098,서울특별시,동대문구,전농동,690,690,0,래미안 크레시티,59.99,3,2014,사가정로
1099,서울특별시,동대문구,전농동,690,690,0,래미안 크레시티,59.99,17,2014,사가정로
1100,서울특별시,동대문구,전농동,690,690,0,래미안 크레시티,121.95,2,2014,사가정로
1101,서울특별시,동대문구,전농동,690,690,0,래미안 크레시티,121.93,15,2014,사가정로
