id,si,gu,dong,bunji,mainBun,subBun,yearSold,daySold,salesPrice
1771,서울특별시,성북구,길음동,1280,1280,0,201803,21~31,63000
1772,서울특별시,성북구,길음동,1280,1280,0,201803,21~31,59000
1773,서울특별시,성북구,길음동,1280,1280,0,201803,21~31,48500
1774,서울특별시,성북구,길음동,1280,1280,0,201803,21~31,54500
1775,서울특별시,성북구,길음동,1280,1280,0,201803,21~31,43000
1776,서울특별시,성북구,길음동,1280,1280,0,201803,21~31,50500
1777,서울특별시,성북구,길음동,1280,1280,0,201803,21~31,52000
1834,서울특별시,성북구,길음동,1280-1,1280,1,201803,1~10,49700
1835,서울특별시,성북구,길음동,1280-1,1280,1,201803,1~10,48500
1836,서울특별시,성북구,길음동,1280-1,1280,1,201803,1~10,42450
1837,서울특별시,성북구,길음동,1280-1,1280,1,201803,11~20,50000
1838,서울특별시,성북구,길음동,1280-1,1280,1,201803,11~20,41900
1839,서울특별시,성북구,길음동,1280-1,1280,1,201803,11~20,49700
1840,서울특별시,성북구,길음동,1280-1,1280,1,201803,11~20,47500
1841,서울특별시,성북구,길음동,1280-1,1280,1,201803,11~20,48000
1842,서울특별시,성북구,길음동,1280-1,1280,1,201803,11~20,48800
1843,서울특별시,성북구,길음동,1280-1,1280,1,201803,21~31,50000
1887,서울특별시,성북구,길음동,1281,1281,0,201803,1~10,55000
1888,서울특별시,성북구,길음동,1281,1281,0,201803,1~10,43000
1889,서울특별시,성북구,길음동,1281,1281,0,201803,1~10,57800
1890,서울특별시,성북구,길음동,1281,1281,0,201803,1~10,70000
1891,서울특별시,성북구,길음동,1281,1281,0,201803,1~10,50000
1892,서울특별시,성북구,길음동,1281,1281,0,201803,11~20,55000
1893,서울특별시,성북구,길음동,1281,1281,0,201803,11~20,48800
1894,서울특별시,성북구,길음동,1281,1281,0,201803,21~31,58000
1895,서울특별시,성북구,길음동,1281,1281,0,201803,21~31,50000
1896,서울특별시,성북구,길음동,1281,1281,0,201803,21~31,45000
1897,서울특별시,성북구,길음동,1281,1281,0,201803,21~31,65000
1898,서울특별시,성북구,길음동,1281,1281,0,201803,21~31,68000
1934,서울특별시,성북구,길음동,1282,1282,0,201803,1~10,58500
1935,서울특별시,성북구,길음동,1282,1282,0,201803,1~10,49900
1936,서울특별시,성북구,길음동,1282,1282,0,201803,1~10,67500
1937,서울특별시,성북구,길음동,1282,1282,0,201803,11~20,70700
1938,서울특별시,성북구,길음동,1282,1282,0,201803,11~20,73500
1939,서울특별시,성북구,길음동,1282,1282,0,201803,21~31,68000
1940,서울특별시,성북구,길음동,1282,1282,0,201803,21~31,70400
1986,서울특별시,성북구,길음동,1283,1283,0,201803,1~10,78000
1987,서울특별시,성북구,길음동,1283,1283,0,201803,1~10,59500
1988,서울특별시,성북구,길음동,1283,1283,0,201803,1~10,61000
1989,서울특별시,성북구,길음동,1283,1283,0,201803,1~10,61500
1990,서울특별시,성북구,길음동,1283,1283,0,201803,11~20,80000
1991,서울특별시,성북구,길음동,1283,1283,0,201803,11~20,78000
1992,서울특별시,성북구,길음동,1283,1283,0,201803,11~20,68000
1993,서울특별시,성북구,길음동,1283,1283,0,201803,21~31,62700
1994,서울특별시,성북구,길음동,1283,1283,0,201803,21~31,62000
2018,서울특별시,성북구,길음동,1285,1285,0,201803,1~10,54500
2019,서울특별시,성북구,길음동,1285,1285,0,201803,1~10,64800
2020,서울특별시,성북구,길음동,1285,1285,0,201803,1~10,65000
2021,서울특별시,성북구,길음동,1285,1285,0,201803,11~20,67000
2022,서울특별시,성북구,길음동,1285,1285,0,201803,11~20,55000
2072,서울특별시,성북구,길음동,1284,1284,0,201803,1~10,59500
2073,서울특별시,성북구,길음동,1284,1284,0,201803,1~10,70000
2074,서울특별시,성북구,길음동,1284,1284,0,201803,1~10,57500
2075,서울특별시,성북구,길음동,1284,1284,0,201803,1~10,79700
2076,서울특별시,성북구,길음동,1284,1284,0,201803,1~10,54000
2077,서울특별시,성북구,길음동,1284,1284,0,201803,1~10,60000
2078,서울특별시,성북구,길음동,1284,1284,0,201803,1~10,75000
2079,서울특별시,성북구,길음동,1284,1284,0,201803,1~10,69900
2080,서울특별시,성북구,길음동,1284,1284,0,201803,11~20,71000
2081,서울특별시,성북구,길음동,1284,1284,0,201803,11~20,64000
2082,서울특별시,성북구,길음동,1284,1284,0,201803,11~20,60000
2083,서울특별시,성북구,길음동,1284,1284,0,201803,11~20,59600
2084,서울특별시,성북구,길음동,1284,1284,0,201803,11~20,53800
2085,서울특별시,성북구,길음동,1284,1284,0,201803,11~20,65000
2086,서울특별시,성북구,길음동,1284,1284,0,201803,11~20,68000
2087,서울특별시,성북구,길음동,1284,1284,0,201803,11~20,67000
2088,서울특별시,성북구,길음동,1284,1284,0,201803,11~20,76000
2089,서울특별시,성북구,길음동,1284,1284,0,201803,11~20,71000
2090,서울특별시,성북구,길음동,1284,1284,0,201803,11~20,56000
2091,서울특별시,성북구,길음동,1284,1284,0,201803,11~20,73500
2092,서울특별시,성북구,길음동,1284,1284,0,201803,11~20,65000
2093,서울특별시,성북구,길음동,1284,1284,0,201803,21~31,76500
2094,서울특별시,성북구,길음동,1284,1284,0,201803,21~31,70000
2095,서울특별시,성북구,길음동,1284,1284,0,201803,21~31,76750
2096,서울특별시,성북구,길음동,1284,1284,0,201803,21~31,73500
2097,서울특별시,성북구,길음동,1284,1284,0,201803,21~31,71900
2098,서울특별시,성북구,길음동,1284,1284,0,201803,21~31,72500
2099,서울특별시,성북구,길음동,1284,1284,0,201803,21~31,55000
2100,서울특별시,성북구,길음동,1284,1284,0,201803,21~31,70000
2101,서울특별시,성북구,길음동,1284,1284,0,201803,21~31,64500
2102,서울특별시,성북구,길음동,1284,1284,0,201803,21~31,56900
2147,서울특별시,성북구,길음동,1286,1286,0,201803,1~10,62000
2148,서울특별시,성북구,길음동,1286,1286,0,201803,1~10,60000
2149,서울특별시,성북구,길음동,1286,1286,0,201803,1~10,75000
2150,서울특별시,성북구,길음동,1286,1286,0,201803,1~10,65000
2151,서울특별시,성북구,길음동,1286,1286,0,201803,1~10,62000
2152,서울특별시,성북구,길음동,1286,1286,0,201803,1~10,67000
2153,서울특별시,성북구,길음동,1286,1286,0,201803,1~10,53800
2154,서울특별시,성북구,길음동,1286,1286,0,201803,1~10,75500
2155,서울특별시,성북구,길음동,1286,1286,0,201803,11~20,77500
2156,서울특별시,성북구,길음동,1286,1286,0,201803,11~20,66700
2157,서울특별시,성북구,길음동,1286,1286,0,201803,11~20,75800
2158,서울특별시,성북구,길음동,1286,1286,0,201803,11~20,54000
2159,서울특별시,성북구,길음동,1286,1286,0,201803,21~31,77800
2160,서울특별시,성북구,길음동,1286,1286,0,201803,21~31,74500
2161,서울특별시,성북구,길음동,1286,1286,0,201803,21~31,59000
2162,서울특별시,성북구,길음동,1286,1286,0,201803,21~31,79300
2163,서울특별시,성북구,길음동,1286,1286,0,201803,21~31,79000
2221,서울특별시,성북구,길음동,1278,1278,0,201803,1~10,51000
2222,서울특별시,성북구,길음동,1278,1278,0,201803,1~10,57000
2223,서울특별시,성북구,길음동,1278,1278,0,201803,1~10,58500
2224,서울특별시,성북구,길음동,1278,1278,0,201803,1~10,55000
2225,서울특별시,성북구,길음동,1278,1278,0,201803,1~10,50000
2226,서울특별시,성북구,길음동,1278,1278,0,201803,11~20,54000
2227,서울특별시,성북구,길음동,1278,1278,0,201803,11~20,52000
2228,서울특별시,성북구,길음동,1278,1278,0,201803,11~20,47000
2229,서울특별시,성북구,길음동,1278,1278,0,201803,11~20,56000
2230,서울특별시,성북구,길음동,1278,1278,0,201803,11~20,60000
2231,서울특별시,성북구,길음동,1278,1278,0,201803,11~20,59800
2232,서울특별시,성북구,길음동,1278,1278,0,201803,21~31,57000
2233,서울특별시,성북구,길음동,1278,1278,0,201803,21~31,59900
2234,서울특별시,성북구,길음동,1278,1278,0,201803,21~31,48800
2235,서울특별시,성북구,길음동,1278,1278,0,201803,21~31,47500
2236,서울특별시,성북구,길음동,1278,1278,0,201803,21~31,45500
2264,서울특별시,성북구,길음동,1276,1276,0,201803,1~10,42000
2265,서울특별시,성북구,길음동,1276,1276,0,201803,1~10,33850
2266,서울특별시,성북구,길음동,1276,1276,0,201803,1~10,41800
2267,서울특별시,성북구,길음동,1276,1276,0,201803,1~10,34800
2268,서울특별시,성북구,길음동,1276,1276,0,201803,11~20,42900
2269,서울특별시,성북구,길음동,1276,1276,0,201803,11~20,33700
2270,서울특별시,성북구,길음동,1276,1276,0,201803,11~20,34800
2271,서울특별시,성북구,길음동,1276,1276,0,201803,11~20,42250
2272,서울특별시,성북구,길음동,1276,1276,0,201803,11~20,40900
2273,서울특별시,성북구,길음동,1276,1276,0,201803,11~20,36000
2274,서울특별시,성북구,길음동,1276,1276,0,201803,21~31,40000
2340,서울특별시,성북구,길음동,1279,1279,0,201803,1~10,62500
2341,서울특별시,성북구,길음동,1279,1279,0,201803,1~10,53300
2342,서울특별시,성북구,길음동,1279,1279,0,201803,1~10,63500
2343,서울특별시,성북구,길음동,1279,1279,0,201803,1~10,53500
2344,서울특별시,성북구,길음동,1279,1279,0,201803,1~10,49500
2345,서울특별시,성북구,길음동,1279,1279,0,201803,1~10,43000
2346,서울특별시,성북구,길음동,1279,1279,0,201803,11~20,64800
2347,서울특별시,성북구,길음동,1279,1279,0,201803,11~20,55500
2348,서울특별시,성북구,길음동,1279,1279,0,201803,11~20,63000
2349,서울특별시,성북구,길음동,1279,1279,0,201803,11~20,56000
2350,서울특별시,성북구,길음동,1279,1279,0,201803,11~20,55850
2351,서울특별시,성북구,길음동,1279,1279,0,201803,11~20,65000
2352,서울특별시,성북구,길음동,1279,1279,0,201803,11~20,45000
2353,서울특별시,성북구,길음동,1279,1279,0,201803,21~31,51800
2354,서울특별시,성북구,길음동,1279,1279,0,201803,21~31,54500
2355,서울특별시,성북구,길음동,1279,1279,0,201803,21~31,54900
2374,서울특별시,성북구,길음동,635-168,635,168,201803,1~10,28500
2379,서울특별시,성북구,돈암동,624,624,0,201803,21~31,23000
2409,서울특별시,성북구,돈암동,643,643,0,201803,1~10,50000
2410,서울특별시,성북구,돈암동,643,643,0,201803,1~10,50200
2411,서울특별시,성북구,돈암동,643,643,0,201803,1~10,59000
2412,서울특별시,성북구,돈암동,643,643,0,201803,11~20,61900
2413,서울특별시,성북구,돈암동,643,643,0,201803,11~20,57000
2414,서울특별시,성북구,돈암동,643,643,0,201803,11~20,65300
2415,서울특별시,성북구,돈암동,643,643,0,201803,21~31,65000
2416,서울특별시,성북구,돈암동,643,643,0,201803,21~31,53000
2417,서울특별시,성북구,돈암동,643,643,0,201803,21~31,56000
2418,서울특별시,성북구,돈암동,643,643,0,201803,21~31,51000
2419,서울특별시,성북구,돈암동,643,643,0,201803,21~31,61300
2420,서울특별시,성북구,돈암동,643,643,0,201803,21~31,53000
2434,서울특별시,성북구,돈암동,632,632,0,201803,1~10,39000
2435,서울특별시,성북구,돈암동,632,632,0,201803,11~20,39000
2436,서울특별시,성북구,돈암동,632,632,0,201803,21~31,29900
2437,서울특별시,성북구,돈암동,632,632,0,201803,21~31,33000
2438,서울특별시,성북구,돈암동,632,632,0,201803,21~31,34500
2445,서울특별시,성북구,돈암동,642,642,0,201803,1~10,66000
2446,서울특별시,성북구,돈암동,642,642,0,201803,1~10,52500
2447,서울특별시,성북구,돈암동,642,642,0,201803,1~10,52500
2448,서울특별시,성북구,돈암동,642,642,0,201803,11~20,70000
2474,서울특별시,성북구,돈암동,01월 15일,15,1,201803,1~10,47000
2475,서울특별시,성북구,돈암동,01월 15일,15,1,201803,1~10,43000
2476,서울특별시,성북구,돈암동,01월 15일,15,1,201803,1~10,36500
2477,서울특별시,성북구,돈암동,01월 15일,15,1,201803,1~10,43000
2478,서울특별시,성북구,돈암동,01월 15일,15,1,201803,1~10,52000
2479,서울특별시,성북구,돈암동,01월 15일,15,1,201803,11~20,32000
2480,서울특별시,성북구,돈암동,01월 15일,15,1,201803,11~20,46000
2481,서울특별시,성북구,돈암동,01월 15일,15,1,201803,11~20,36900
2482,서울특별시,성북구,돈암동,01월 15일,15,1,201803,11~20,34800
2483,서울특별시,성북구,돈암동,01월 15일,15,1,201803,21~31,45800
2484,서울특별시,성북구,돈암동,01월 15일,15,1,201803,21~31,47700
2485,서울특별시,성북구,돈암동,01월 15일,15,1,201803,21~31,43500
2486,서울특별시,성북구,돈암동,01월 15일,15,1,201803,21~31,52500
2522,서울특별시,성북구,돈암동,524,524,0,201803,1~10,57500
2523,서울특별시,성북구,돈암동,524,524,0,201803,1~10,42000
2524,서울특별시,성북구,돈암동,524,524,0,201803,1~10,50400
2525,서울특별시,성북구,돈암동,524,524,0,201803,1~10,49500
2526,서울특별시,성북구,돈암동,524,524,0,201803,1~10,50000
2527,서울특별시,성북구,돈암동,524,524,0,201803,11~20,48800
2528,서울특별시,성북구,돈암동,524,524,0,201803,11~20,50500
2529,서울특별시,성북구,돈암동,524,524,0,201803,11~20,49500
2530,서울특별시,성북구,돈암동,524,524,0,201803,21~31,48500
2531,서울특별시,성북구,돈암동,524,524,0,201803,21~31,48500
2549,서울특별시,성북구,돈암동,644,644,0,201803,1~10,58000
2550,서울특별시,성북구,돈암동,644,644,0,201803,11~20,70000
2558,서울특별시,성북구,돈암동,639,639,0,201803,1~10,52300
2559,서울특별시,성북구,돈암동,639,639,0,201803,1~10,43500
2560,서울특별시,성북구,돈암동,639,639,0,201803,11~20,44000
2561,서울특별시,성북구,돈암동,639,639,0,201803,11~20,51800
2562,서울특별시,성북구,돈암동,639,639,0,201803,11~20,51000
2563,서울특별시,성북구,돈암동,639,639,0,201803,21~31,59700
2564,서울특별시,성북구,돈암동,639,639,0,201803,21~31,54000
2580,서울특별시,성북구,돈암동,633,633,0,201803,1~10,52000
2581,서울특별시,성북구,돈암동,633,633,0,201803,1~10,50000
2582,서울특별시,성북구,돈암동,633,633,0,201803,1~10,49500
2583,서울특별시,성북구,돈암동,633,633,0,201803,1~10,51000
2584,서울특별시,성북구,돈암동,633,633,0,201803,21~31,52500
2589,서울특별시,성북구,돈암동,630,630,0,201803,11~20,38200
2597,서울특별시,성북구,돈암동,631,631,0,201803,1~10,36100
2598,서울특별시,성북구,돈암동,631,631,0,201803,1~10,35700
2599,서울특별시,성북구,돈암동,631,631,0,201803,1~10,48300
2600,서울특별시,성북구,돈암동,631,631,0,201803,1~10,33000
2601,서울특별시,성북구,돈암동,631,631,0,201803,1~10,34000
2602,서울특별시,성북구,돈암동,631,631,0,201803,1~10,35650
2603,서울특별시,성북구,돈암동,631,631,0,201803,11~20,49500
2604,서울특별시,성북구,돈암동,631,631,0,201803,11~20,35000
2605,서울특별시,성북구,돈암동,631,631,0,201803,11~20,33000
2606,서울특별시,성북구,돈암동,631,631,0,201803,11~20,36500
2607,서울특별시,성북구,돈암동,631,631,0,201803,11~20,35800
2608,서울특별시,성북구,돈암동,631,631,0,201803,21~31,47000
2609,서울특별시,성북구,돈암동,631,631,0,201803,21~31,39800
2647,서울특별시,성북구,돈암동,636,636,0,201803,1~10,52000
2648,서울특별시,성북구,돈암동,636,636,0,201803,1~10,45000
2649,서울특별시,성북구,돈암동,636,636,0,201803,1~10,52000
2650,서울특별시,성북구,돈암동,636,636,0,201803,1~10,48400
2651,서울특별시,성북구,돈암동,636,636,0,201803,1~10,56500
2652,서울특별시,성북구,돈암동,636,636,0,201803,1~10,45000
2653,서울특별시,성북구,돈암동,636,636,0,201803,11~20,64500
2654,서울특별시,성북구,돈암동,636,636,0,201803,21~31,51000
2655,서울특별시,성북구,돈암동,636,636,0,201803,21~31,57000
2677,서울특별시,성북구,돈암동,603,603,0,201803,1~10,47500
2678,서울특별시,성북구,돈암동,603,603,0,201803,1~10,47700
2679,서울특별시,성북구,돈암동,603,603,0,201803,11~20,47000
2723,서울특별시,성북구,돈암동,609-1,609,1,201803,1~10,42000
2724,서울특별시,성북구,돈암동,609-1,609,1,201803,1~10,42500
2725,서울특별시,성북구,돈암동,609-1,609,1,201803,1~10,40200
2726,서울특별시,성북구,돈암동,609-1,609,1,201803,1~10,41000
2727,서울특별시,성북구,돈암동,609-1,609,1,201803,11~20,33000
2728,서울특별시,성북구,돈암동,609-1,609,1,201803,11~20,49400
2729,서울특별시,성북구,돈암동,609-1,609,1,201803,11~20,38800
2730,서울특별시,성북구,돈암동,609-1,609,1,201803,11~20,41900
2731,서울특별시,성북구,돈암동,609-1,609,1,201803,11~20,60500
2732,서울특별시,성북구,돈암동,609-1,609,1,201803,21~31,41500
2733,서울특별시,성북구,돈암동,609-1,609,1,201803,21~31,58000
2734,서울특별시,성북구,돈암동,609-1,609,1,201803,21~31,41700
2735,서울특별시,성북구,돈암동,609-1,609,1,201803,21~31,52000
2790,서울특별시,성북구,돈암동,609-1,609,1,201803,1~10,42300
2791,서울특별시,성북구,돈암동,609-1,609,1,201803,1~10,53500
2792,서울특별시,성북구,돈암동,609-1,609,1,201803,1~10,56500
2793,서울특별시,성북구,돈암동,609-1,609,1,201803,1~10,61700
2794,서울특별시,성북구,돈암동,609-1,609,1,201803,1~10,52000
2795,서울특별시,성북구,돈암동,609-1,609,1,201803,1~10,53800
2796,서울특별시,성북구,돈암동,609-1,609,1,201803,1~10,36000
2797,서울특별시,성북구,돈암동,609-1,609,1,201803,1~10,50700
2798,서울특별시,성북구,돈암동,609-1,609,1,201803,11~20,33900
2799,서울특별시,성북구,돈암동,609-1,609,1,201803,11~20,53000
2800,서울특별시,성북구,돈암동,609-1,609,1,201803,11~20,34500
2801,서울특별시,성북구,돈암동,609-1,609,1,201803,11~20,30000
2802,서울특별시,성북구,돈암동,609-1,609,1,201803,11~20,30500
2803,서울특별시,성북구,돈암동,609-1,609,1,201803,11~20,48900
2804,서울특별시,성북구,돈암동,609-1,609,1,201803,11~20,54000
2805,서울특별시,성북구,돈암동,609-1,609,1,201803,11~20,33500
2806,서울특별시,성북구,돈암동,609-1,609,1,201803,21~31,53500
2807,서울특별시,성북구,돈암동,609-1,609,1,201803,21~31,55000
2808,서울특별시,성북구,돈암동,609-1,609,1,201803,21~31,56900
2809,서울특별시,성북구,돈암동,609-1,609,1,201803,21~31,53000
2810,서울특별시,성북구,돈암동,609-1,609,1,201803,21~31,35950
2811,서울특별시,성북구,돈암동,609-1,609,1,201803,21~31,34900
2812,서울특별시,성북구,돈암동,609-1,609,1,201803,21~31,46700
2813,서울특별시,성북구,돈암동,609-1,609,1,201803,21~31,35000
2814,서울특별시,성북구,돈암동,609-1,609,1,201803,21~31,35000
2845,서울특별시,성북구,돈암동,1,1,0,201803,1~10,38900
2846,서울특별시,성북구,돈암동,1,1,0,201803,1~10,38250
2847,서울특별시,성북구,돈암동,1,1,0,201803,1~10,38900
2848,서울특별시,성북구,돈암동,1,1,0,201803,1~10,35500
2849,서울특별시,성북구,돈암동,1,1,0,201803,1~10,32000
2850,서울특별시,성북구,돈암동,1,1,0,201803,1~10,39500
2851,서울특별시,성북구,돈암동,1,1,0,201803,11~20,38500
2852,서울특별시,성북구,돈암동,1,1,0,201803,11~20,40000
2853,서울특별시,성북구,돈암동,1,1,0,201803,21~31,40000
2854,서울특별시,성북구,돈암동,1,1,0,201803,21~31,33500
2855,서울특별시,성북구,돈암동,1,1,0,201803,21~31,27200
2856,서울특별시,성북구,돈암동,1,1,0,201803,21~31,39700
2869,서울특별시,성북구,동소문동4가,279,279,0,201803,1~10,36500
2870,서울특별시,성북구,동소문동4가,279,279,0,201803,21~31,56700
2871,서울특별시,성북구,동소문동4가,279,279,0,201803,21~31,47000
2872,서울특별시,성북구,동소문동4가,279,279,0,201803,21~31,49000
2884,서울특별시,성북구,동소문동5가,120,120,0,201803,11~20,67000
2886,서울특별시,성북구,동소문동6가,03월 01일,3,1,201803,21~31,19600
2892,서울특별시,성북구,동소문동7가,120,120,0,201803,1~10,47700
2893,서울특별시,성북구,동소문동7가,120,120,0,201803,1~10,70400
2894,서울특별시,성북구,동소문동7가,120,120,0,201803,21~31,56900
2895,서울특별시,성북구,동소문동7가,120,120,0,201803,21~31,50500
2926,서울특별시,성북구,보문동3가,230,230,0,201803,1~10,77000
2927,서울특별시,성북구,보문동3가,230,230,0,201803,1~10,60000
2928,서울특별시,성북구,보문동3가,230,230,0,201803,11~20,75000
2929,서울특별시,성북구,보문동3가,230,230,0,201803,21~31,62900
2937,서울특별시,성북구,보문동3가,2,2,0,201803,1~10,51800
2938,서울특별시,성북구,보문동3가,2,2,0,201803,11~20,48000
2947,서울특별시,성북구,보문동4가,116,116,0,201803,11~20,47200
2967,서울특별시,성북구,보문동6가,458,458,0,201803,1~10,49000
2968,서울특별시,성북구,보문동6가,458,458,0,201803,11~20,76500
2969,서울특별시,성북구,보문동6가,458,458,0,201803,21~31,50110
2970,서울특별시,성북구,보문동6가,458,458,0,201803,21~31,66000
2971,서울특별시,성북구,보문동6가,458,458,0,201803,21~31,55300
2981,서울특별시,성북구,보문동6가,Feb-36,36,2,201803,1~10,44000
2982,서울특별시,성북구,보문동6가,Feb-36,36,2,201803,1~10,42500
2983,서울특별시,성북구,보문동6가,Feb-36,36,2,201803,11~20,44000
2984,서울특별시,성북구,보문동6가,Feb-36,36,2,201803,21~31,44800
3005,서울특별시,성북구,삼선동2가,425,425,0,201803,1~10,60000
3006,서울특별시,성북구,삼선동2가,425,425,0,201803,1~10,58000
3007,서울특별시,성북구,삼선동2가,425,425,0,201803,11~20,59000
3027,서울특별시,성북구,삼선동2가,420,420,0,201803,1~10,48000
3028,서울특별시,성북구,삼선동2가,420,420,0,201803,1~10,53500
3029,서울특별시,성북구,삼선동2가,420,420,0,201803,11~20,60000
3041,서울특별시,성북구,삼선동3가,116,116,0,201803,11~20,92400
3042,서울특별시,성북구,삼선동3가,116,116,0,201803,11~20,95000
3049,서울특별시,성북구,삼선동3가,02월 18일,18,2,201803,11~20,41700
3059,서울특별시,성북구,삼선동4가,73,73,0,201803,1~10,45800
3060,서울특별시,성북구,삼선동4가,73,73,0,201803,1~10,45700
3061,서울특별시,성북구,삼선동4가,73,73,0,201803,11~20,45900
3062,서울특별시,성북구,삼선동4가,73,73,0,201803,21~31,46800
3063,서울특별시,성북구,삼선동4가,73,73,0,201803,21~31,62800
3064,서울특별시,성북구,삼선동4가,73,73,0,201803,21~31,50800
3098,서울특별시,성북구,상월곡동,101,101,0,201803,1~10,33000
3099,서울특별시,성북구,상월곡동,101,101,0,201803,1~10,33900
3100,서울특별시,성북구,상월곡동,101,101,0,201803,1~10,47700
3101,서울특별시,성북구,상월곡동,101,101,0,201803,1~10,41800
3102,서울특별시,성북구,상월곡동,101,101,0,201803,1~10,34800
3103,서울특별시,성북구,상월곡동,101,101,0,201803,1~10,34300
3104,서울특별시,성북구,상월곡동,101,101,0,201803,1~10,35000
3105,서울특별시,성북구,상월곡동,101,101,0,201803,1~10,48700
3106,서울특별시,성북구,상월곡동,101,101,0,201803,1~10,49000
3107,서울특별시,성북구,상월곡동,101,101,0,201803,1~10,35000
3108,서울특별시,성북구,상월곡동,101,101,0,201803,11~20,33750
3109,서울특별시,성북구,상월곡동,101,101,0,201803,11~20,34900
3110,서울특별시,성북구,상월곡동,101,101,0,201803,11~20,43500
3111,서울특별시,성북구,상월곡동,101,101,0,201803,11~20,48900
3112,서울특별시,성북구,상월곡동,101,101,0,201803,11~20,34800
3113,서울특별시,성북구,상월곡동,101,101,0,201803,21~31,35000
3114,서울특별시,성북구,상월곡동,101,101,0,201803,21~31,44900
3115,서울특별시,성북구,상월곡동,101,101,0,201803,21~31,45000
3116,서울특별시,성북구,상월곡동,101,101,0,201803,21~31,44000
3117,서울특별시,성북구,상월곡동,101,101,0,201803,21~31,35000
3118,서울특별시,성북구,상월곡동,101,101,0,201803,21~31,35500
3139,서울특별시,성북구,상월곡동,55-56,55,56,201803,21~31,40300
3177,서울특별시,성북구,석관동,10,10,0,201803,1~10,52500
3178,서울특별시,성북구,석관동,10,10,0,201803,1~10,43800
3179,서울특별시,성북구,석관동,10,10,0,201803,1~10,45000
3180,서울특별시,성북구,석관동,10,10,0,201803,1~10,55000
3181,서울특별시,성북구,석관동,10,10,0,201803,1~10,57000
3182,서울특별시,성북구,석관동,10,10,0,201803,1~10,44700
3183,서울특별시,성북구,석관동,10,10,0,201803,1~10,54900
3184,서울특별시,성북구,석관동,10,10,0,201803,11~20,44000
3185,서울특별시,성북구,석관동,10,10,0,201803,11~20,59000
3186,서울특별시,성북구,석관동,10,10,0,201803,11~20,54000
3187,서울특별시,성북구,석관동,10,10,0,201803,11~20,34500
3188,서울특별시,성북구,석관동,10,10,0,201803,21~31,44000
3189,서울특별시,성북구,석관동,10,10,0,201803,21~31,52000
3190,서울특별시,성북구,석관동,10,10,0,201803,21~31,37700
3191,서울특별시,성북구,석관동,10,10,0,201803,21~31,52800
3192,서울특별시,성북구,석관동,10,10,0,201803,21~31,32000
3240,서울특별시,성북구,석관동,407,407,0,201803,1~10,48000
3241,서울특별시,성북구,석관동,407,407,0,201803,11~20,59500
3242,서울특별시,성북구,석관동,407,407,0,201803,21~31,50000
3243,서울특별시,성북구,석관동,407,407,0,201803,21~31,59900
3257,서울특별시,성북구,석관동,408,408,0,201803,1~10,42800
3258,서울특별시,성북구,석관동,408,408,0,201803,1~10,55000
3259,서울특별시,성북구,석관동,408,408,0,201803,11~20,52850
3260,서울특별시,성북구,석관동,408,408,0,201803,11~20,43800
3261,서울특별시,성북구,석관동,408,408,0,201803,21~31,53300
3262,서울특별시,성북구,석관동,408,408,0,201803,21~31,42000
3263,서울특별시,성북구,석관동,408,408,0,201803,21~31,53700
3275,서울특별시,성북구,석관동,110-2,110,2,201803,1~10,32400
3276,서울특별시,성북구,석관동,110-2,110,2,201803,21~31,32300
3277,서울특별시,성북구,석관동,110-2,110,2,201803,21~31,32350
3295,서울특별시,성북구,석관동,405,405,0,201803,21~31,50000
3296,서울특별시,성북구,석관동,405,405,0,201803,21~31,44800
3297,서울특별시,성북구,석관동,405,405,0,201803,21~31,34800
3302,서울특별시,성북구,성북동,348-3,348,3,201803,11~20,14300
3312,서울특별시,성북구,안암동1가,361,361,0,201803,1~10,44500
3313,서울특별시,성북구,안암동1가,361,361,0,201803,11~20,62900
3314,서울특별시,성북구,안암동1가,361,361,0,201803,11~20,44000
3315,서울특별시,성북구,안암동1가,361,361,0,201803,11~20,64500
3316,서울특별시,성북구,안암동1가,361,361,0,201803,21~31,63700
3343,서울특별시,성북구,안암동3가,136-1,136,1,201803,1~10,14500
3352,서울특별시,성북구,안암동3가,135,135,0,201803,1~10,41000
3355,서울특별시,성북구,안암동4가,03월 23일,23,3,201803,21~31,17000
3382,서울특별시,성북구,장위동,317,317,0,201803,1~10,53900
3383,서울특별시,성북구,장위동,317,317,0,201803,1~10,53000
3384,서울특별시,성북구,장위동,317,317,0,201803,1~10,53000
3385,서울특별시,성북구,장위동,317,317,0,201803,1~10,51000
3386,서울특별시,성북구,장위동,317,317,0,201803,1~10,46500
3387,서울특별시,성북구,장위동,317,317,0,201803,11~20,44000
3388,서울특별시,성북구,장위동,317,317,0,201803,11~20,54500
3389,서울특별시,성북구,장위동,317,317,0,201803,11~20,43500
3390,서울특별시,성북구,장위동,317,317,0,201803,11~20,53000
3391,서울특별시,성북구,장위동,317,317,0,201803,21~31,61200
3392,서울특별시,성북구,장위동,317,317,0,201803,21~31,44000
3393,서울특별시,성북구,장위동,317,317,0,201803,21~31,54800
3394,서울특별시,성북구,장위동,317,317,0,201803,21~31,51500
3408,서울특별시,성북구,장위동,230-214,230,214,201803,11~20,25700
3419,서울특별시,성북구,장위동,316-5,316,5,201803,1~10,40000
3420,서울특별시,성북구,장위동,316-5,316,5,201803,11~20,45500
3421,서울특별시,성북구,장위동,316-5,316,5,201803,11~20,44500
