id,si,gu,dong,bunji,yearSold,daySold,salesPrice
128,서울특별시,성북구,상월곡동,2*,201806,21~30,38300
141,서울특별시,성북구,상월곡동,2*,201806,11~20,66000
155,서울특별시,성북구,석관동,6*,201806,21~30,70000
159,서울특별시,성북구,석관동,2**,201806,1~10,114000
160,서울특별시,성북구,석관동,2**,201806,11~20,90000
162,서울특별시,성북구,석관동,3**,201806,1~10,9500
175,서울특별시,성북구,석관동,5*,201806,1~10,25000
189,서울특별시,성북구,석관동,2**,201806,21~30,40000
192,서울특별시,성북구,석관동,2**,201806,11~20,36000
197,서울특별시,성북구,석관동,3**,201806,1~10,48500
210,서울특별시,성북구,석관동,3**,201806,21~30,41920
221,서울특별시,성북구,석관동,3**,201806,11~20,50500
223,서울특별시,성북구,석관동,1**,201806,1~10,45000
224,서울특별시,성북구,석관동,2**,201806,11~20,51200
235,서울특별시,성북구,석관동,1**,201806,21~30,26900
236,서울특별시,성북구,석관동,3**,201806,1~10,61000
252,서울특별시,성북구,석관동,1**,201806,1~10,77400
253,서울특별시,성북구,석관동,3**,201806,1~10,46200
254,서울특별시,성북구,석관동,2**,201806,11~20,77400
256,서울특별시,성북구,석관동,3**,201806,21~30,80000
257,서울특별시,성북구,석관동,3**,201806,11~20,72500
269,서울특별시,성북구,성북동,2**,201806,11~20,20500
274,서울특별시,성북구,성북동,2**,201806,11~20,25000
276,서울특별시,성북구,성북동,3**,201806,11~20,47500
278,서울특별시,성북구,성북동,*,201806,21~30,15300
279,서울특별시,성북구,성북동,1**,201806,11~20,85000
280,서울특별시,성북구,성북동,2*,201806,1~10,26000
281,서울특별시,성북구,성북동,*,201806,11~20,34500
282,서울특별시,성북구,성북동,1**,201806,21~30,140000
290,서울특별시,성북구,성북동,*,201806,21~30,50000
296,서울특별시,성북구,성북동,1*,201806,11~20,471758
299,서울특별시,성북구,성북동1가,1**,201806,21~30,135000
302,서울특별시,성북구,안암동1가,2**,201806,21~30,174000
303,서울특별시,성북구,안암동1가,2*,201806,1~10,70000
319,서울특별시,성북구,안암동3가,1**,201806,11~20,79400
328,서울특별시,성북구,안암동5가,8*,201806,21~30,165000
335,서울특별시,성북구,장위동,*,201806,1~10,51000
341,서울특별시,성북구,장위동,2**,201806,11~20,64500
349,서울특별시,성북구,장위동,6*,201806,21~30,34870
355,서울특별시,성북구,장위동,8*,201806,11~20,23500
356,서울특별시,성북구,장위동,1*,201806,11~20,35500
374,서울특별시,성북구,장위동,1*,201806,1~10,37500
375,서울특별시,성북구,장위동,6*,201806,11~20,34000
376,서울특별시,성북구,장위동,6*,201806,11~20,40240
380,서울특별시,성북구,장위동,6*,201806,1~10,30400
383,서울특별시,성북구,장위동,5*,201806,21~30,51500
386,서울특별시,성북구,장위동,6*,201806,1~10,45700
400,서울특별시,성북구,장위동,7*,201806,21~30,28000
402,서울특별시,성북구,장위동,7*,201806,21~30,29500
415,서울특별시,성북구,장위동,2**,201806,1~10,44500
416,서울특별시,성북구,장위동,6*,201806,1~10,51180
418,서울특별시,성북구,장위동,6*,201806,1~10,52500
425,서울특별시,성북구,장위동,1**,201806,11~20,47700
429,서울특별시,성북구,장위동,1**,201806,21~30,43000
433,서울특별시,성북구,장위동,7*,201806,21~30,55660
435,서울특별시,성북구,장위동,6*,201806,11~20,52036
438,서울특별시,성북구,장위동,2**,201806,1~10,64000
439,서울특별시,성북구,장위동,1**,201806,1~10,52060
440,서울특별시,성북구,장위동,1**,201806,1~10,52240
447,서울특별시,성북구,장위동,2**,201806,21~30,48775
448,서울특별시,성북구,장위동,7*,201806,11~20,48700
454,서울특별시,성북구,장위동,2**,201806,21~30,56000
468,서울특별시,성북구,장위동,6*,201806,11~20,53700
475,서울특별시,성북구,장위동,6*,201806,21~30,75000
477,서울특별시,성북구,장위동,6*,201806,1~10,50000
479,서울특별시,성북구,장위동,1**,201806,11~20,61770
481,서울특별시,성북구,장위동,3*,201806,21~30,65100
482,서울특별시,성북구,장위동,6*,201806,11~20,70000
500,서울특별시,성북구,장위동,2**,201806,1~10,60000
502,서울특별시,성북구,장위동,6*,201806,21~30,94680
512,서울특별시,성북구,장위동,2**,201806,1~10,77990
513,서울특별시,성북구,장위동,2**,201806,1~10,73500
519,서울특별시,성북구,장위동,1**,201806,1~10,68000
520,서울특별시,성북구,장위동,2**,201806,11~20,86000
521,서울특별시,성북구,장위동,2**,201806,11~20,185000
522,서울특별시,성북구,장위동,2**,201806,1~10,90000
523,서울특별시,성북구,장위동,2**,201806,1~10,99000
526,서울특별시,성북구,장위동,6*,201806,1~10,170000
543,서울특별시,성북구,정릉동,1**,201806,1~10,18900
544,서울특별시,성북구,정릉동,3**,201806,21~30,20900
551,서울특별시,성북구,정릉동,3**,201806,11~20,24300
557,서울특별시,성북구,정릉동,7**,201806,11~20,25200
558,서울특별시,성북구,정릉동,1**,201806,11~20,33000
568,서울특별시,성북구,정릉동,3**,201806,1~10,23000
570,서울특별시,성북구,정릉동,7**,201806,1~10,29000
573,서울특별시,성북구,정릉동,3**,201806,11~20,52500
597,서울특별시,성북구,정릉동,1**,201806,11~20,80000
599,서울특별시,성북구,정릉동,7**,201806,11~20,26000
604,서울특별시,성북구,정릉동,6**,201806,1~10,85500
609,서울특별시,성북구,정릉동,7**,201806,21~30,43000
615,서울특별시,성북구,정릉동,7**,201806,21~30,45000
634,서울특별시,성북구,종암동,*,201806,21~30,27050
642,서울특별시,성북구,종암동,*,201806,11~20,31200
658,서울특별시,성북구,종암동,4*,201806,21~30,106000
668,서울특별시,성북구,하월곡동,8*,201806,21~30,45000
671,서울특별시,성북구,하월곡동,2*,201806,1~10,107000
676,서울특별시,성북구,하월곡동,9*,201806,11~20,57000
677,서울특별시,성북구,하월곡동,8*,201806,11~20,48000
679,서울특별시,성북구,하월곡동,8*,201806,21~30,59500
686,서울특별시,성북구,하월곡동,3*,201806,21~30,62800
689,서울특별시,성북구,하월곡동,8*,201806,21~30,68500
690,서울특별시,성북구,하월곡동,9*,201806,11~20,88000
691,서울특별시,성북구,하월곡동,9*,201806,11~20,57500
695,서울특별시,성북구,하월곡동,9*,201806,11~20,280000
701,서울특별시,동대문구,답십리동,2**,201806,21~30,53900
711,서울특별시,동대문구,답십리동,1*,201806,1~10,31000
713,서울특별시,동대문구,답십리동,2**,201806,1~10,25750
726,서울특별시,동대문구,답십리동,4**,201806,11~20,60097
737,서울특별시,동대문구,답십리동,4**,201806,11~20,88200
739,서울특별시,동대문구,답십리동,4**,201806,11~20,82000
744,서울특별시,동대문구,답십리동,4**,201806,11~20,132800
745,서울특별시,동대문구,답십리동,4**,201806,11~20,145600
759,서울특별시,동대문구,신설동,9*,201806,21~30,300000
762,서울특별시,동대문구,용두동,1**,201806,11~20,111000
778,서울특별시,동대문구,용두동,2**,201806,21~30,46000
787,서울특별시,동대문구,용두동,2**,201806,11~20,50000
836,서울특별시,동대문구,이문동,2**,201806,21~30,46500
841,서울특별시,동대문구,이문동,1**,201806,1~10,55500
875,서울특별시,동대문구,이문동,2**,201806,1~10,27000
902,서울특별시,동대문구,이문동,2**,201806,21~30,29900
905,서울특별시,동대문구,이문동,8*,201806,11~20,32000
911,서울특별시,동대문구,이문동,1**,201806,1~10,47500
917,서울특별시,동대문구,이문동,1**,201806,21~30,36000
931,서울특별시,동대문구,이문동,2**,201806,21~30,36000
939,서울특별시,동대문구,이문동,1**,201806,21~30,45800
943,서울특별시,동대문구,이문동,1**,201806,21~30,37500
951,서울특별시,동대문구,이문동,1**,201806,1~10,36400
955,서울특별시,동대문구,이문동,2**,201806,11~20,41500
958,서울특별시,동대문구,이문동,1**,201806,21~30,47000
962,서울특별시,동대문구,이문동,1**,201806,1~10,46000
964,서울특별시,동대문구,이문동,7*,201806,1~10,47700
979,서울특별시,동대문구,이문동,1**,201806,21~30,51000
981,서울특별시,동대문구,이문동,1**,201806,1~10,32000
984,서울특별시,동대문구,이문동,1**,201806,21~30,56000
989,서울특별시,동대문구,이문동,3**,201806,21~30,55000
991,서울특별시,동대문구,이문동,2**,201806,21~30,41000
1000,서울특별시,동대문구,이문동,2**,201806,21~30,60000
1003,서울특별시,동대문구,이문동,2**,201806,21~30,49000
1006,서울특별시,동대문구,이문동,1**,201806,21~30,66000
1007,서울특별시,동대문구,이문동,4**,201806,11~20,56700
1027,서울특별시,동대문구,이문동,2**,201806,11~20,50000
1030,서울특별시,동대문구,이문동,2**,201806,1~10,150000
1034,서울특별시,동대문구,이문동,2**,201806,1~10,127000
1039,서울특별시,동대문구,장안동,1**,201806,1~10,60000
1040,서울특별시,동대문구,장안동,1**,201806,21~30,56000
1053,서울특별시,동대문구,장안동,1**,201806,11~20,70000
1058,서울특별시,동대문구,장안동,3**,201806,21~30,125300
1060,서울특별시,동대문구,장안동,9*,201806,11~20,90000
1073,서울특별시,동대문구,장안동,3**,201806,1~10,174800
1074,서울특별시,동대문구,장안동,4**,201806,1~10,259000
1079,서울특별시,동대문구,전농동,4**,201806,1~10,70200
1090,서울특별시,동대문구,전농동,6**,201806,21~30,25000
1094,서울특별시,동대문구,전농동,1**,201806,11~20,41300
1099,서울특별시,동대문구,전농동,2**,201806,11~20,22000
1110,서울특별시,동대문구,전농동,1**,201806,11~20,46000
1113,서울특별시,동대문구,전농동,1**,201806,11~20,55000
1120,서울특별시,동대문구,전농동,6**,201806,21~30,48000
1131,서울특별시,동대문구,전농동,1**,201806,21~30,66000
1132,서울특별시,동대문구,전농동,4**,201806,11~20,67000
1134,서울특별시,동대문구,전농동,1**,201806,1~10,92000
1141,서울특별시,동대문구,전농동,2**,201806,11~20,59800
1151,서울특별시,동대문구,전농동,2**,201806,21~30,70000
1154,서울특별시,동대문구,전농동,*,201806,11~20,167000
1155,서울특별시,동대문구,전농동,*,201806,21~30,176000
1156,서울특별시,동대문구,제기동,1**,201806,1~10,40000
1159,서울특별시,동대문구,제기동,6*,201806,21~30,63500
1163,서울특별시,동대문구,제기동,1**,201806,21~30,25200
1165,서울특별시,동대문구,제기동,1**,201806,21~30,25700
1191,서울특별시,동대문구,제기동,6*,201806,21~30,85000
1192,서울특별시,동대문구,제기동,6*,201806,11~20,68400
1195,서울특별시,동대문구,제기동,8**,201806,11~20,71000
1203,서울특별시,동대문구,제기동,8**,201806,11~20,54500
1208,서울특별시,동대문구,제기동,8**,201806,11~20,96000
1213,서울특별시,동대문구,청량리동,4**,201806,1~10,55000
1226,서울특별시,동대문구,청량리동,2**,201806,11~20,25500
1232,서울특별시,동대문구,청량리동,2**,201806,11~20,20000
1236,서울특별시,동대문구,청량리동,2**,201806,1~10,36000
1241,서울특별시,동대문구,청량리동,5**,201806,11~20,38000
1243,서울특별시,동대문구,청량리동,9**,201806,21~30,48000
1249,서울특별시,동대문구,청량리동,6**,201806,1~10,100000
1253,서울특별시,동대문구,청량리동,3**,201806,11~20,62000
1255,서울특별시,동대문구,청량리동,2**,201806,21~30,49700
1259,서울특별시,동대문구,청량리동,8**,201806,21~30,58000
1260,서울특별시,동대문구,청량리동,1*,201806,1~10,70000
1263,서울특별시,동대문구,청량리동,2**,201806,11~20,66000
1270,서울특별시,동대문구,회기동,*,201806,21~30,19000
1281,서울특별시,동대문구,회기동,6*,201806,11~20,114000
1289,서울특별시,동대문구,휘경동,2**,201806,1~10,15300
1290,서울특별시,동대문구,휘경동,9*,201806,1~10,40500
1295,서울특별시,동대문구,휘경동,1**,201806,21~30,36000
1303,서울특별시,동대문구,휘경동,1**,201806,11~20,47000
1307,서울특별시,동대문구,휘경동,1**,201806,11~20,45000
1309,서울특별시,동대문구,휘경동,1**,201806,11~20,52530
